51.585028111957,100.00000000000001
54.50581049144941,96.44924572259957
57.84648333716103,93.31995082352945
61.187156182872684,90.19065592445934
64.52782902858434,87.06136102538919
68.02382421449215,84.19396249598866
71.51981940039994,81.32656396658818
74.86049224611156,78.19726906751804
78.36493906920688,75.32195367036032
81.48026452123148,71.99635668541207
84.38714585394405,68.45862387907123
87.72781869965567,65.32932898000108
90.60187598703536,61.82234330825587
93.84068223734036,58.788469491139566
96.69881875376217,55.29639721847552
99.75978729365895,52.02171776293129
102.37584266265915,49.378525923128805
105.69263282878302,52.44721900547184
109.20174861342468,55.28560358922972
112.70340859408225,58.11501389012169
116.45091575495536,60.45753137938904
119.95238107824036,63.28719363140486
123.12681546786303,66.50505822703481
126.07386600491941,70.05231687227992
129.0209165419758,73.59957551752503
131.67700568544535,77.34139598841351
134.16104072112205,81.17196972787336
136.84740237970243,84.86725047659262
139.79445291675881,88.41450912183772
142.0015714290796,92.45654999165878
144.15520661367003,96.43421490515261
147.10225715072642,99.9814735503977
150.04930768778286,103.52873219564283
148.57169887336994,106.55667114412533
144.840036547953,109.0498179799685
141.11891205412746,111.64820630380707
137.24395826823428,113.94138923335022
133.65987870566653,116.72972668437693
129.9056676166748,119.27558290528852
126.15108989681698,121.82083089623329
122.31138230069996,124.18955485008256
118.80693547760461,127.06487024724025
115.29951928561559,129.95651294528278
111.73302806386835,132.75798238667005
108.27618640503465,135.70712352892332
104.935513559323,138.83641842799346
101.59484071361138,141.9657133270636
98.47951526158678,145.2913103120119
96.08799430349697,149.16107335735097
92.99220631000864,149.3785259231288
89.85283015443446,146.06157577646883
86.90577961737807,142.51431713122378
83.95872908032166,138.96705848597867
81.01167854326528,135.41979984073356
77.8723023876911,132.1028496940736
74.75442690633182,128.81177913499732
71.67272915433517,125.41823230138176
68.31043411015736,122.38030289139515
65.33916981666596,118.86438486821838
62.392119279609574,115.31712622297324
59.44294525701281,111.77261607146006
56.128278576429324,108.70117449538513
52.996358224839184,105.39319863159106
50.0493076877828,101.84593998634598
