50.702069823057386,145.04524339997408
50.77011317626551,138.4315798878193
50.838156529473636,131.81791637566454
50.906199882681776,125.20425286350977
51.45698150637193,118.6387227922539
52.0078553695985,112.06422724196804
52.07589872280663,105.45056372981327
52.07130219245235,98.84607017788821
51.7281235168125,92.28431877606715
51.79616687002063,85.67065526391238
51.86421022322875,79.05699175175761
51.93225357643688,72.44332823960283
52.00029692964502,65.82966472744809
52.06834028285313,59.21600121529332
51.85260099183391,52.837544672238224
55.25292981375084,52.34760417634928
61.04889052561438,52.26996116516803
66.84485123747793,52.19231815398679
72.64081194934147,52.11467514280555
78.40622231412996,51.54667419924962
84.16836726641003,50.92626072754601
89.9600434897699,50.779848189171446
95.63974162802072,51.58644867391895
101.41433228376295,51.72922346842199
107.2102929956265,51.651580457240755
113.00625370749003,51.5739374460595
118.80221441935359,51.49629443487828
124.59817513121715,51.41865142369703
130.39413584308068,51.34100841251579
136.0816787207114,50.71340898902004
141.87763943257497,50.63576597783879
147.467736850985,51.11228950639082
150.7020698230574,53.9576725053243
149.4551485584876,60.33730069184611
149.11904147379724,66.9168500333254
149.05099812058913,73.53051354548018
148.98295476738102,80.14417705763495
149.39913224324133,86.66187259350053
149.3310888900332,93.27553610565528
149.46205867154018,99.86775989797371
149.6787718564909,106.45074653843139
149.6107285032828,113.06441005058616
150.02690597914307,119.58210558645175
149.00276362606553,126.05286180682586
148.92583830918787,132.66499669878837
148.3758342766748,139.15494662660763
148.30779092346668,145.7686101387624
143.69119336621193,147.65941742860184
137.89523265434838,147.73706043978308
132.15309506172306,148.3653912171091
126.42988931697818,148.99346838235084
120.70668357223335,149.62154554759258
115.01914069460261,150.2491449710883
109.22317998273905,150.32678798226954
103.49239007187441,149.85214917815026
97.75025247924907,150.48047995547628
91.95429176738551,150.55812296665755
86.15833105552198,150.6357659778388
80.37568150407411,150.62595766843415
74.77027779666777,149.6855034036856
68.97431708480423,149.76314641486684
63.29812188893416,149.28777625691728
57.696676788763455,149.91422230981058
52.095231688592705,150.5406683627038
